Time,Open,High,Low,Close,Volume,Count,Wap
20230320  08:40:00,303.56,303.95,302.01,302.81,40613.04,24447,302.993
20230320  09:00:00,302.82,304.04,302.67,302.77,31174.2,16619,303.374
20230320  09:20:00,302.78,304.33,302.59,303.36,22182.92,13190,303.652
20230320  09:40:00,303.36,304.93,303.33,304.77,17755.19,9442,304.15
20230320  10:00:00,304.77,305.31,304.62,305.08,19577.65,10868,304.979
20230320  10:20:00,305.11,306.05,304.96,305.53,15541.32,8582,305.515
20230320  10:40:00,305.52,305.66,304.03,304.09,15514.61,8402,304.818
20230320  11:00:00,304.09,304.32,302.85,303.52,20211.84,10493,303.684
20230320  11:20:00,303.53,304.06,303.29,303.92,10692.98,6209,303.726
20230320  11:40:00,303.9,304.94,303.55,304.57,16699.49,9097,304.295
20230320  12:00:00,304.61,305.28,304.49,305.12,9734.68,5527,304.9
20230320  12:20:00,305.13,305.38,304.69,305.01,14940.57,7513,305.016
20230320  12:40:00,305.02,305.44,304.93,305.18,8503.08,4723,305.171
20230320  13:00:00,305.16,305.32,304.65,305.06,9955.49,5627,304.921
20230320  13:20:00,305.07,305.59,304.61,304.68,16034.71,8307,305.16
20230320  13:40:00,304.67,305.74,304.48,305.17,11153.31,5991,305.181
20230320  14:00:00,305.15,305.51,304.84,305.28,10309.62,5144,305.139
20230320  14:20:00,305.28,305.55,304.73,305.41,14795.27,7369,305.215
20230320  14:40:00,305.4,306.3,305.29,305.91,37492.16,17881,305.797
20230320  15:00:00,305.93,306.05,305.78,305.98,22507.51,1027,305.951
20230320  15:20:00,305.95,306.06,305.85,306.02,921.05,301,305.941
20230320  15:40:00,306.03,306.19,305.97,306.08,2373.06,108,305.991
20230320  16:00:00,306.1,306.13,306.08,306.1,56.91,20,306.103
20230320  16:20:00,306.14,306.19,306.07,306.19,79.05,25,306.116
20230320  16:40:00,306.17,306.3,306.11,306.11,173.3,48,306.209
20230320  17:00:00,306.11,306.13,305.78,306,453.07,83,305.972
20230320  17:20:00,305.95,306.1,305.89,306.08,34.88,12,305.997
20230320  17:40:00,306.09,306.09,305.9,306.04,59.76,20,305.999
20230320  18:00:00,306,306,305.8,305.8,65.4,26,305.886
20230320  18:20:00,305.84,305.86,305.68,305.82,185.17,51,305.786
20230320  18:40:00,305.84,305.91,305.75,305.89,121.67,41,305.823
20230321  03:00:00,306.67,306.8,306.4,306.8,140.72,57,306.61
20230321  03:20:00,306.81,306.94,306.54,306.56,160.6,36,306.746
20230321  03:40:00,306.57,306.59,306.35,306.59,49.73,19,306.439
20230321  04:00:00,306.35,306.49,306.24,306.48,109.18,44,306.329
20230321  04:20:00,306.43,306.44,306.2,306.3,178.11,45,306.331
20230321  04:40:00,306.29,306.52,306.08,306.52,94.03,36,306.338
20230321  05:00:00,306.69,306.77,306.43,306.64,140.46,47,306.636
20230321  05:20:00,306.7,307.29,306.68,307.12,236.7,80,307.091
20230321  05:40:00,307.13,307.2,306.6,306.77,252.91,81,306.796
20230321  06:00:00,306.76,307.25,306.75,307.25,557.65,157,307.021
20230321  06:20:00,307.25,308.15,307.25,307.87,898.22,257,307.822
20230321  06:40:00,307.93,308.32,307.91,308.13,685.47,288,308.1
20230321  07:00:00,308.01,308.28,305.91,307.66,1886.55,606,307.846
20230321  07:20:00,307.68,307.91,307.62,307.87,1098.87,477,307.734
20230321  07:40:00,307.84,307.84,307.43,307.67,1036.54,582,307.645
20230321  08:00:00,307.64,308.21,307.59,307.9,1435.99,820,307.928
20230321  08:20:00,307.93,308.88,307.82,308.14,21348.57,11931,308.374
20230321  08:40:00,308.15,308.94,307.63,308.85,26126.91,15969,308.347
20230321  09:00:00,308.86,309.4,307.47,307.84,31455.63,18900,308.389
20230321  09:20:00,307.82,307.98,306.9,307.47,18655.28,11310,307.362
20230321  09:40:00,307.48,307.62,306.41,306.86,15348.44,8976,307.061
20230321  10:00:00,306.87,307.98,306.69,307.9,13165.57,7902,307.288
20230321  10:20:00,307.89,307.94,306.86,307.03,13335.53,8669,307.477
20230321  10:40:00,307.01,307.18,306.39,306.85,17382.22,11290,306.811
20230321  11:00:00,306.87,307.61,306.67,307.43,13893.24,7823,307.231
20230321  11:20:00,307.44,308.1,307.37,307.81,12099.25,7228,307.798
20230321  11:40:00,307.82,308.21,307.43,308.01,10707.26,6295,307.839
20230321  12:00:00,308,308.49,307.81,308.42,10598.73,6146,308.11
20230321  12:20:00,308.43,308.95,308.2,308.69,10744.5,5908,308.616
20230321  12:40:00,308.69,308.78,308.06,308.06,10208.05,5969,308.521
20230321  13:00:00,308.09,308.59,308.03,308.39,9962.57,5154,308.334
20230321  13:20:00,308.4,309.03,308.32,308.76,10504.49,5656,308.712
20230321  13:40:00,308.75,309.64,308.72,309.43,10948.78,6116,309.178
20230321  14:00:00,309.43,310,309.39,309.9,15485.15,8366,309.715
20230321  14:20:00,309.89,310.41,309.55,310.37,18547.3,10529,309.896
20230321  14:40:00,310.37,310.8,309.9,310.32,50167.27,26030,310.373
20230321  15:00:00,310.32,310.44,310.19,310.23,16599.08,1077,310.326
20230321  15:20:00,310.22,310.52,310.22,310.37,1338.51,426,310.398
20230321  15:40:00,310.39,310.42,310.22,310.22,1477.58,106,310.331
20230321  16:00:00,310.28,310.31,310.2,310.22,365.18,39,310.207
20230321  16:20:00,310.2,310.2,310.02,310.12,596.82,104,310.109
20230321  16:40:00,310.07,310.08,310.01,310.03,170.57,60,310.043
20230321  17:00:00,310.09,310.18,309.99,309.99,755.08,142,310.029
20230321  17:20:00,309.99,310.34,309.99,310.09,4964.69,55,310.325
20230321  17:40:00,310.09,310.14,310.06,310.06,92.81,28,310.086
20230321  18:00:00,310.13,310.14,310.07,310.08,36.22,20,310.114
20230321  18:20:00,310.09,310.22,310.09,310.12,84.29,28,310.155
20230321  18:40:00,310.13,310.2,309.99,310.1,294.97,94,310.098
20230322  03:00:00,309.28,309.34,308.8,308.8,366.22,105,309.148
20230322  03:20:00,308.8,308.95,308.75,308.9,40.58,21,308.847
20230322  03:40:00,308.92,309.1,308.92,308.93,100.34,32,308.982
20230322  04:00:00,308.82,309.27,308.81,309.26,134.09,29,308.892
20230322  04:20:00,309.31,309.58,309.28,309.58,61.61,28,309.434
20230322  04:40:00,309.61,309.64,309.39,309.39,70.63,25,309.48
20230322  05:00:00,309.48,309.6,309.32,309.6,228.55,57,309.491
20230322  05:20:00,309.67,309.7,309.46,309.55,81.72,32,309.59
20230322  05:40:00,309.47,309.89,309.47,309.83,104.6,38,309.707
20230322  06:00:00,309.78,310.13,309.76,310.13,242.48,69,309.927
20230322  06:20:00,310.08,310.14,309.9,309.9,192.97,60,310.052
20230322  06:40:00,309.9,309.92,309.59,309.75,568.15,257,309.722
20230322  07:00:00,309.76,310.58,308.82,309.48,885.2,348,309.705
20230322  07:20:00,309.45,309.81,309.41,309.76,361.21,215,309.586
20230322  07:40:00,309.78,309.89,309.67,309.85,437.16,276,309.787
20230322  08:00:00,309.78,310.27,309.76,310.27,837.75,431,310.042
20230322  08:20:00,310.23,310.42,309.74,310.4,11721.48,7128,310.156
20230322  08:40:00,310.4,310.82,309.92,310.51,16763.37,10011,310.326
20230322  09:00:00,310.5,310.78,310.03,310.44,12915.9,7260,310.406
20230322  09:20:00,310.44,311.84,310.43,311.38,24438.37,14165,311.365
20230322  09:40:00,311.38,311.47,310.94,311.22,9723.61,5353,311.254
20230322  10:00:00,311.21,311.32,310.59,311.03,7954.26,4198,311.046
20230322  10:20:00,311.05,311.92,311,311.82,9689.5,4973,311.534
20230322  10:40:00,311.83,311.98,311.6,311.66,10300.69,5268,311.786
20230322  11:00:00,311.67,311.67,310.6,310.69,8920.74,5011,311.13
20230322  11:20:00,310.7,310.79,310.29,310.53,10736.67,5321,310.529
20230322  11:40:00,310.54,310.82,310.34,310.7,6005.55,3586,310.611
20230322  12:00:00,310.71,310.77,310.21,310.72,8368.06,4429,310.487
20230322  12:20:00,310.72,311.28,310.66,311.2,7577.29,4541,311.061
20230322  12:40:00,311.21,311.66,311.09,311.47,9249.92,4442,311.33
20230322  13:00:00,311.51,314.43,311.3,312.89,77150.7,37678,312.688
20230322  13:20:00,312.9,313.74,310.33,312.17,58654.04,30329,312.193
20230322  13:40:00,312.2,315.25,311.35,311.41,67246.42,34967,313.611
20230322  14:00:00,311.41,312.01,308.95,311.41,67269.9,38484,310.597
20230322  14:20:00,311.38,313.08,309.78,310.19,41749.39,21361,311.541
20230322  14:40:00,310.21,310.74,305.95,305.99,75812.28,38005,307.94
20230322  15:00:00,306.01,306.34,305.51,306.09,17618.87,3592,305.969
20230322  15:20:00,306.06,306.45,305.63,306.23,2871.82,848,306.013
20230322  15:40:00,306.2,306.32,306.02,306.08,996.32,319,306.151
20230322  16:00:00,306.19,306.24,306.08,306.24,298.46,148,306.174
20230322  16:20:00,306.22,306.28,306.12,306.2,1414.65,70,306.129
20230322  16:40:00,306.23,306.25,306.15,306.2,199.64,75,306.202
20230322  17:00:00,306.12,306.6,306.01,306.38,679.12,201,306.381
20230322  17:20:00,306.44,306.55,306.25,306.55,638.63,131,306.456
20230322  17:40:00,306.54,306.65,306.4,306.58,374.63,87,306.567
20230322  18:00:00,306.55,306.6,306.27,306.55,370.76,81,306.368
20230322  18:20:00,306.57,306.59,306.37,306.37,129.34,41,306.481
20230322  18:40:00,306.42,306.65,306.36,306.5,752.04,147,306.549
20230323  03:00:00,308.83,309.54,308.08,309.53,705.1,202,309.088
20230323  03:20:00,309.5,309.61,309.17,309.3,292.86,90,309.345
20230323  03:40:00,309.23,309.9,309.21,309.53,461.64,131,309.591
20230323  04:00:00,309.6,309.6,309.29,309.49,198.04,57,309.416
20230323  04:20:00,309.45,309.53,308.95,309.32,144.99,44,309.243
20230323  04:40:00,309.28,309.5,309.11,309.41,220.01,72,309.306
20230323  05:00:00,309.39,309.52,308.99,309.06,294.53,99,309.329
20230323  05:20:00,309.03,309.03,308.4,308.65,555.27,127,308.768
20230323  05:40:00,308.77,309.18,308.6,309.18,415.16,85,308.928
20230323  06:00:00,309.15,309.39,308.99,309.27,577.87,199,309.163
20230323  06:20:00,309.22,309.29,308.89,308.98,591.13,245,309.022
20230323  06:40:00,308.99,309.43,308.93,309.17,816.95,342,309.221
20230323  07:00:00,309.2,309.55,306.34,309.01,2139.89,766,308.898
20230323  07:20:00,309.02,309.26,308.71,309.2,1806.4,787,309.056
20230323  07:40:00,309.2,309.64,309,309.15,3706.03,1289,309.242
20230323  08:00:00,309.14,309.4,308.7,309.32,2266.04,774,309.124
20230323  08:20:00,309.33,310.73,309.29,310.11,25457.74,15027,310.231
20230323  08:40:00,310.12,310.93,309.73,310.8,27389.12,17548,310.396
20230323  09:00:00,310.81,312.1,310.7,311.75,27194.19,16725,311.417
20230323  09:20:00,311.74,312.41,311.35,312.17,21201.88,11955,311.861
20230323  09:40:00,312.16,313.56,312.08,313.32,30271.11,16776,313.003
20230323  10:00:00,313.35,314.15,313.07,313.17,20510.42,11020,313.594
20230323  10:20:00,313.17,313.66,312.73,313.25,16559.1,7945,313.223
20230323  10:40:00,313.25,313.63,312.62,313.09,15413.51,7553,313.165
20230323  11:00:00,313.08,313.44,312.39,312.72,14803.81,8074,312.922
20230323  11:20:00,312.72,313.28,312.34,312.69,14012.21,7362,312.878
20230323  11:40:00,312.69,312.82,312.12,312.39,13740.42,7512,312.467
20230323  12:00:00,312.41,312.83,311.2,311.67,17558.58,9786,311.964
20230323  12:20:00,311.66,312.18,310.95,311.79,18377.82,10544,311.576
20230323  12:40:00,311.78,312.19,310.67,310.81,14584.15,7429,311.409
20230323  13:00:00,310.81,311.3,310.32,310.58,20362.69,9978,310.737
20230323  13:20:00,310.57,310.63,308.16,308.16,30315.5,16573,309.326
20230323  13:40:00,308.16,308.75,307.05,308.72,39883.78,21214,307.667
20230323  14:00:00,308.72,310.5,307.72,307.85,45063.96,24497,309.149
20230323  14:20:00,307.88,309.53,307.01,308.99,30951.4,17542,308.443
20230323  14:40:00,308.98,311.32,308.68,309.78,56320.03,30248,310.139
20230323  15:00:00,309.78,309.81,309.31,309.41,14631.81,1811,309.644
20230323  15:20:00,309.38,310.31,309.37,310.29,2725.27,871,309.87
20230323  15:40:00,310.29,310.86,310.29,310.38,2600.21,988,310.531
20230323  16:00:00,310.36,310.5,309.75,310.3,1716.44,77,309.826
20230323  16:20:00,310.3,310.3,310.18,310.25,209.79,67,310.231
20230323  16:40:00,310.22,310.58,310.22,310.52,341.31,73,310.457
20230323  17:00:00,310.46,310.55,309.76,309.77,629.62,155,310.162
20230323  17:20:00,309.8,309.9,309.57,309.57,439.62,115,309.746
20230323  17:40:00,309.55,309.78,309.52,309.71,226.84,59,309.625
20230323  18:00:00,309.78,310.04,309.75,310.04,171.1,43,309.933
20230323  18:20:00,310.08,310.27,310.08,310.11,389.36,77,310.222
20230323  18:40:00,310.14,310.2,309.96,310.2,345.83,85,310.056
20230324  03:00:00,311.21,311.23,309.73,310.11,426.58,101,310.495
20230324  03:20:00,310.03,310.74,310.02,310.2,82.69,37,310.496
20230324  03:40:00,309.98,310.16,309.26,310.12,274.47,69,309.678
20230324  04:00:00,309.92,310.49,309.92,310,200.99,49,310.114
20230324  04:20:00,310,310,308.89,308.89,241.33,50,309.193
20230324  04:40:00,308.9,309.07,308.43,308.52,171.13,54,308.669
20230324  05:00:00,308.52,308.8,308.1,308.8,313.93,112,308.444
20230324  05:20:00,308.94,309.04,308.2,308.57,648.08,101,308.585
20230324  05:40:00,308.56,309.03,308.56,308.82,264.13,89,308.851
20230324  06:00:00,308.9,308.9,308.14,308.3,1131.55,411,308.481
20230324  06:20:00,308.38,309,308.38,308.94,548.78,301,308.773
20230324  06:40:00,308.96,309.03,307.93,308.18,1343.36,566,308.412
20230324  07:00:00,308.8,311.74,307.55,308.08,4163.82,962,308.189
20230324  07:20:00,308.1,308.6,308.03,308.4,2501.64,963,308.31
20230324  07:40:00,308.34,309.12,308.03,308.87,4320.56,1754,308.556
20230324  08:00:00,308.88,308.88,308.1,308.31,1732.94,965,308.623
20230324  08:20:00,308.31,309.73,308.05,308.3,23371.11,12365,308.817
20230324  08:40:00,308.29,309.44,307.18,309.21,44619.48,25158,308.293
20230324  09:00:00,309.25,309.71,308.11,308.36,36282.7,20417,308.841
20230324  09:20:00,308.37,309.64,307.65,308.78,28352.94,16112,308.706
20230324  09:40:00,308.79,308.87,308.02,308.74,23124.34,12955,308.43
20230324  10:00:00,308.75,309.05,306.98,307.17,25830.93,13834,307.924
20230324  10:20:00,307.16,307.89,306.95,307.6,21115.28,10329,307.382
20230324  10:40:00,307.61,309.53,307.61,309.35,26814.1,15400,308.832
20230324  11:00:00,309.36,310,307.55,307.91,22847.83,13658,308.773
20230324  11:20:00,307.91,308.71,307.68,308.52,13777.9,8105,308.113
20230324  11:40:00,308.53,309.22,308.15,308.71,15415.31,8945,308.802
20230324  12:00:00,308.73,308.98,308.24,308.37,12820.96,7043,308.617
20230324  12:20:00,308.36,309.76,308.28,309.57,14821.65,8623,309.154
20230324  12:40:00,309.56,309.77,308.54,308.97,12229.89,7147,309.018
20230324  13:00:00,308.98,309.77,308.81,309.44,10008.52,5974,309.309
20230324  13:20:00,309.43,310.14,309.17,309.91,12555.87,7318,309.598
20230324  13:40:00,309.93,310.32,309.66,309.9,13405.54,7647,309.969
20230324  14:00:00,309.92,310.45,309.44,310.35,12090.76,7189,309.875
20230324  14:20:00,310.36,310.97,310.36,310.65,18689.57,9837,310.655
20230324  14:40:00,310.64,310.99,309.83,310.95,38924.28,18733,310.492
20230324  15:00:00,310.94,311.3,310.79,311.1,7260.05,1268,311.006
20230324  15:20:00,311.12,311.36,310.89,311.32,2694.54,447,311.109
20230324  15:40:00,311.36,311.63,311.32,311.58,878.78,279,311.467
20230324  16:00:00,311.46,311.59,311.36,311.41,332.45,86,311.512
20230324  16:20:00,311.41,311.43,310.89,311.33,651.71,41,310.978
20230324  16:40:00,311.33,311.4,311.33,311.39,6.91,4,311.388
20230324  17:00:00,311.35,311.42,311.35,311.4,13.41,5,311.398
20230324  17:20:00,311.4,311.44,311.4,311.44,58.78,14,311.421
20230324  17:40:00,311.43,311.46,311.4,311.41,86.5,17,311.41
20230324  18:00:00,311.41,311.42,311.33,311.34,28.42,12,311.39
20230324  18:20:00,311.44,311.55,311.4,311.45,52.76,25,311.452
20230324  18:40:00,311.45,311.6,311.41,311.57,138.48,33,311.548
20230327  03:00:00,310.78,311.05,310.35,310.98,348.09,77,310.824
20230327  03:20:00,310.97,311.45,310.97,311.32,196.71,39,311.159
20230327  03:40:00,311.27,311.42,311.16,311.32,84.03,30,311.313
20230327  04:00:00,311.32,311.48,311.1,311.2,78.37,18,311.159
20230327  04:20:00,311.26,311.33,311.11,311.24,44.28,19,311.21
20230327  04:40:00,311.27,311.69,311.2,311.41,214.44,33,311.376
20230327  05:00:00,311.57,312.04,311.57,311.76,281.72,63,311.858
20230327  05:20:00,311.79,311.85,311.63,311.82,82.5,22,311.805
20230327  05:40:00,311.85,312.02,311.72,311.86,110.72,31,311.895
20230327  06:00:00,311.82,312.42,311.79,312.42,900.81,220,312.132
20230327  06:20:00,312.42,312.5,312.07,312.25,640.12,156,312.311
20230327  06:40:00,312.28,312.33,311.93,312.21,630.68,253,312.089
20230327  07:00:00,312.21,312.7,310.13,311.91,1218.29,475,312.141
20230327  07:20:00,311.92,312.06,311.67,311.98,1077.73,449,311.83
20230327  07:40:00,312.03,312.03,311.41,311.48,1325.01,461,311.697
20230327  08:00:00,311.53,311.98,311.53,311.91,962.72,361,311.779
20230327  08:20:00,311.97,312,310.71,310.86,33938.98,17022,311.272
20230327  08:40:00,310.89,312.7,310.89,311.91,32046.18,18036,311.972
20230327  09:00:00,311.91,312.3,311.02,311.5,24009.11,12880,311.878
20230327  09:20:00,311.5,311.86,310.31,310.72,18785.38,9349,310.979
20230327  09:40:00,310.74,311.07,310.09,310.17,17070.16,9534,310.665
20230327  10:00:00,310.18,310.35,309.26,309.58,18764.31,10028,309.772
20230327  10:20:00,309.59,310.04,309.42,309.62,14010.29,7487,309.778
20230327  10:40:00,309.61,309.63,308.09,308.26,17605.09,8772,308.858
20230327  11:00:00,308.26,308.75,307.89,308.69,17289.39,9342,308.268
20230327  11:20:00,308.7,309.18,308.31,308.34,13452.75,7122,308.775
20230327  11:40:00,308.34,308.73,307.95,308.52,14112.61,6594,308.33
20230327  12:00:00,308.51,308.9,307.97,308.39,12234.52,5558,308.421
20230327  12:20:00,308.36,309.12,308.31,309.03,12052.88,6252,308.848
20230327  12:40:00,309.02,309.57,308.86,308.9,10108.41,5185,309.212
20230327  13:00:00,308.88,309.34,308.48,309.34,9585.75,4506,308.817
20230327  13:20:00,309.37,310.07,309.25,309.84,9995.57,5395,309.641
20230327  13:40:00,309.82,310.18,309.68,310.1,12766.42,5918,309.91
20230327  14:00:00,310.1,310.4,309.59,309.68,17518.62,8625,309.892
20230327  14:20:00,309.67,309.88,308.95,309.2,17184.32,7935,309.495
20230327  14:40:00,309.19,309.48,308.16,308.71,47048.84,21884,308.764
20230327  15:00:00,308.71,309.13,308.66,309.02,9029.9,1256,308.834
20230327  15:20:00,309.01,309.15,308.76,308.98,882.07,208,309.071
20230327  15:40:00,308.98,309.16,308.76,309.05,5033.02,124,308.78
20230327  16:00:00,309,309.07,308.99,309.03,216.64,54,309.043
20230327  16:20:00,309.05,309.06,309.02,309.04,81.3,14,309.03
20230327  16:40:00,309,309.05,308.97,309,108.25,23,309.003
20230327  17:00:00,308.94,308.98,308.8,308.8,189.82,58,308.899
20230327  17:20:00,308.82,308.86,308.79,308.81,55.09,21,308.824
20230327  17:40:00,308.88,309.1,308.88,309.09,72.87,28,308.974
20230327  18:00:00,309.09,309.19,309.08,309.12,204.94,46,309.148
20230327  18:20:00,309.09,309.26,309.09,309.2,170.23,50,309.183
20230327  18:40:00,309.15,309.33,309.12,309.29,414.37,81,309.275
20230328  03:00:00,307.88,308.79,307.67,307.83,291.27,89,307.809
20230328  03:20:00,307.75,307.94,307.74,307.76,50.41,19,307.849
20230328  03:40:00,307.66,308.02,307.62,307.9,153.31,36,307.787
20230328  04:00:00,308.02,308.16,307.97,308.15,91.26,26,308.074
20230328  04:20:00,308.1,308.2,307.97,307.97,112.62,28,308.057
20230328  04:40:00,307.99,308.02,307.76,307.96,160.1,44,307.848
20230328  05:00:00,307.92,308.07,307.9,307.98,20,9,307.996
20230328  05:20:00,308.08,308.08,307.79,307.83,91.25,22,307.88
20230328  05:40:00,307.82,307.92,307.62,307.92,176.42,47,307.733
20230328  06:00:00,307.94,308.25,307.8,308.25,674.38,143,307.924
20230328  06:20:00,308.25,308.55,308.2,308.46,238.03,80,308.361
20230328  06:40:00,308.38,308.68,308.38,308.52,364.54,133,308.535
20230328  07:00:00,308.04,309.25,307.63,308.54,1348.92,382,308.342
20230328  07:20:00,308.6,308.6,307.9,308.01,1209.88,475,308.141
20230328  07:40:00,308.01,308.09,307.78,308.09,646.14,322,307.91
20230328  08:00:00,308.04,308.24,307.92,308.01,910.73,374,308.067
20230328  08:20:00,308,308.2,306.32,306.45,27466.06,13824,307.108
20230328  08:40:00,306.46,306.86,305.94,306.19,37005.13,19295,306.426
20230328  09:00:00,306.17,307.11,305.29,307,26194.86,12546,306.503
20230328  09:20:00,307,307.08,305.15,305.34,22146.37,11477,305.9
20230328  09:40:00,305.33,305.71,305.23,305.31,16726.42,8559,305.47
20230328  10:00:00,305.31,306.55,305.25,306.43,18704.6,9832,306.023
20230328  10:20:00,306.43,306.9,306.14,306.79,17032.21,8600,306.524
20230328  10:40:00,306.8,306.88,306.31,306.66,10628.35,5796,306.513
20230328  11:00:00,306.66,306.77,305.67,305.87,12225.68,6629,306.198
20230328  11:20:00,305.88,306.07,305.47,305.93,10586.94,5156,305.827
20230328  11:40:00,305.93,306.16,305.7,305.94,8787.25,4496,305.922
20230328  12:00:00,305.95,306.17,305.67,306.11,10008.83,5802,305.902
20230328  12:20:00,306.1,306.23,305.27,305.31,13727.99,7058,305.775
20230328  12:40:00,305.3,305.36,304.77,304.9,14233.51,7331,305.113
20230328  13:00:00,304.89,305.56,304.81,305.49,12427.03,6450,305.265
20230328  13:20:00,305.49,305.67,305.29,305.49,8609.72,4547,305.48
20230328  13:40:00,305.47,306.12,305.46,305.93,10033.38,5251,305.834
20230328  14:00:00,305.94,306.44,305.94,306.26,13471.42,6972,306.221
20230328  14:20:00,306.26,306.58,305.77,306.42,18283.63,9850,306.172
20230328  14:40:00,306.41,307.16,306.18,307.11,29158.76,15969,306.82
20230328  15:00:00,307.11,307.63,307.1,307.45,11446.53,2025,307.293
20230328  15:20:00,307.46,307.53,307.12,307.46,16566.34,256,307.136
20230328  15:40:00,307.45,307.51,307.12,307.49,1132.89,277,307.235
20230328  16:00:00,307.49,307.52,307.38,307.47,429.26,159,307.432
20230328  16:20:00,307.47,307.47,307.4,307.4,14.35,9,307.431
20230328  16:40:00,307.44,307.47,307.39,307.39,142.65,27,307.407
