Time,Open,High,Low,Close,Volume,Count,Wap
20230317  03:00:00,307.45,307.74,307.17,307.62,661.35,144,307.49
20230317  03:10:00,307.71,307.78,307.48,307.5,323.61,58,307.652
20230317  03:20:00,307.41,307.89,307.41,307.75,973.48,143,307.792
20230317  03:30:00,307.75,307.82,307.41,307.7,365.59,66,307.642
20230317  03:40:00,307.72,307.72,307.31,307.42,306.17,64,307.472
20230317  03:50:00,307.38,307.43,306.98,307.14,149.91,38,307.176
20230317  04:00:00,307.38,307.52,307.18,307.18,180.09,35,307.317
20230317  04:10:00,307.18,307.18,306.7,307.01,453.2,70,306.912
20230317  04:20:00,307.12,307.17,306.96,307.17,152,22,307.059
20230317  04:30:00,307.07,307.24,307.07,307.2,60.72,16,307.141
20230317  04:40:00,307.11,307.11,306.88,306.91,31.5,9,306.951
20230317  04:50:00,307.08,307.35,307.01,307.2,68.99,19,307.223
20230317  05:00:00,307.21,307.28,307.11,307.21,39.86,17,307.207
20230317  05:10:00,306.88,306.95,306.8,306.82,77.88,33,306.871
20230317  05:20:00,306.84,307.07,306.75,307.07,77.6,15,306.887
20230317  05:30:00,307.13,307.29,307.03,307.25,89.53,23,307.164
20230317  05:40:00,307.27,307.27,307.07,307.12,77.7,25,307.172
20230317  05:50:00,307.25,307.34,307.02,307.02,56.66,33,307.261
20230317  06:00:00,307.03,307.25,306.92,307.22,598.79,126,307.105
20230317  06:10:00,307.19,307.27,306.85,306.85,233.26,65,307.035
20230317  06:20:00,306.88,307.02,306.76,306.85,243.42,73,306.87
20230317  06:30:00,306.82,306.83,306.5,306.6,436.01,107,306.668
20230317  06:40:00,306.63,307.17,306.63,307.11,643.8,227,307.013
20230317  06:50:00,307.13,307.41,307.1,307.33,311.96,133,307.234
20230317  07:00:00,307.03,308.03,306.58,307.13,1396.22,400,307.122
20230317  07:10:00,307.13,307.23,306.83,306.87,481.97,211,307.056
20230317  07:20:00,306.86,306.86,305.68,305.8,1822.97,695,306.094
20230317  07:30:00,305.81,306.3,305.81,305.95,1773.94,618,306.056
20230317  07:40:00,305.99,306.23,305.68,305.71,1848.54,618,306.061
20230317  07:50:00,305.68,306.23,305.52,305.91,2027.7,826,305.941
20230317  08:00:00,305.92,306.58,305.9,306.49,870.3,493,306.335
20230317  08:10:00,306.5,306.64,306.36,306.49,1130.73,357,306.511
20230317  08:20:00,306.49,307.1,306.45,306.78,4689.04,1355,306.875
20230317  08:30:00,306.72,307.86,306.31,307.78,29108.87,17657,306.914
20230317  08:40:00,307.8,308.03,306.5,306.61,20263.34,13546,307.02
20230317  08:50:00,306.62,307.74,306.49,307.63,16995.23,9525,307.164
20230317  09:00:00,307.68,309.15,307.68,308.29,20237.46,12493,308.484
20230317  09:10:00,308.31,308.31,306.9,307.01,18139.14,11173,307.752
20230317  09:20:00,307.02,307.23,305.81,306.2,25011.44,15769,306.377
20230317  09:30:00,306.21,306.59,304.76,305.48,24202.16,14804,305.633
20230317  09:40:00,305.48,305.57,304.23,305.06,16160.58,9157,304.798
20230317  09:50:00,305.08,305.44,304.25,305.16,13428.61,8174,304.918
20230317  10:00:00,305.15,305.28,304.44,304.93,9573.76,5283,304.85
20230317  10:10:00,304.92,305.72,304.69,305.43,10798.66,5993,305.314
20230317  10:20:00,305.45,305.6,303.68,304.27,14680.87,7498,304.443
20230317  10:30:00,304.28,304.92,303.83,303.9,8063.02,4802,304.459
20230317  10:40:00,303.91,304.24,303.37,304.17,9569.99,5677,303.821
20230317  10:50:00,304.19,304.6,304.07,304.45,8400.97,5455,304.325
20230317  11:00:00,304.47,305.35,304.22,305.3,9722.09,6163,304.686
20230317  11:10:00,305.3,305.33,304.4,304.58,9550.78,5259,304.972
20230317  11:20:00,304.59,305.22,304.28,305.12,7251.48,4699,304.739
20230317  11:30:00,305.12,306.07,305.11,305.26,13979.08,8083,305.609
20230317  11:40:00,305.28,305.43,304.88,305.01,6257.96,3529,305.159
20230317  11:50:00,305.01,305.36,304.44,305.01,6938.45,3904,304.885
20230317  12:00:00,305,305.68,304.95,305.6,10455.87,5288,305.372
20230317  12:10:00,305.6,306.15,305.47,305.76,10629.64,5587,305.791
20230317  12:20:00,305.78,306.41,305.56,305.76,7305.27,3899,305.951
20230317  12:30:00,305.75,306.3,305.26,305.81,8636.78,4720,305.688
20230317  12:40:00,305.82,306.13,305.16,305.89,8231.86,4574,305.692
20230317  12:50:00,305.89,306.06,305.49,306.05,6388.19,3323,305.739
20230317  13:00:00,306.06,306.53,305.3,305.49,10468.71,6373,306.009
20230317  13:10:00,305.51,305.54,304.85,305.02,8838.16,4739,305.189
20230317  13:20:00,305.02,305.14,304.25,304.37,8990.43,5044,304.622
20230317  13:30:00,304.39,304.75,304.16,304.44,9417.15,5325,304.481
20230317  13:40:00,304.43,304.57,304.07,304.32,6833.1,4280,304.326
20230317  13:50:00,304.28,304.93,303.73,304.63,12301.53,6743,304.324
20230317  14:00:00,304.66,304.84,304.23,304.66,10624.66,6212,304.574
20230317  14:10:00,304.67,305.69,304.58,305.39,17309.46,9269,305.081
20230317  14:20:00,305.38,305.77,305.16,305.65,10828.95,5385,305.492
20230317  14:30:00,305.64,305.68,304.72,304.99,14942.82,7240,305.051
20230317  14:40:00,304.97,305.6,304.68,304.77,15333.36,9001,305.108
20230317  14:50:00,304.75,305.71,304.59,305.33,38074.85,19741,305.222
20230317  15:00:00,305.32,305.9,305.3,305.75,8146.91,1411,305.552
20230317  15:10:00,305.74,305.79,305.36,305.65,1498.71,385,305.685
20230317  15:20:00,305.65,305.65,305.36,305.58,3886.87,244,305.414
20230317  15:30:00,305.52,305.57,305.37,305.39,395.83,209,305.504
20230317  15:40:00,305.37,305.42,305.29,305.32,1017.16,220,305.331
20230317  15:50:00,305.32,305.46,305.25,305.33,391.3,144,305.38
20230317  16:00:00,305.27,305.35,305.22,305.24,237.17,118,305.271
20230317  16:10:00,305.24,305.54,305.21,305.4,371.99,146,305.383
20230317  16:20:00,305.54,305.7,305.5,305.61,243,75,305.571
20230317  16:30:00,305.63,305.74,305.63,305.7,99.79,33,305.681
20230317  16:40:00,305.7,305.72,305.67,305.7,184.15,57,305.682
20230317  16:50:00,305.73,305.75,305.69,305.7,160.74,42,305.731
20230317  17:00:00,305.68,305.77,305.36,305.36,2344.68,21,305.368
20230317  17:10:00,305.73,305.73,305.36,305.72,30158.92,23,305.361
20230317  17:20:00,305.72,305.75,305.72,305.72,46.15,22,305.721
20230317  17:30:00,305.72,305.75,305.6,305.7,252.22,28,305.717
20230317  17:40:00,305.7,305.75,305.7,305.75,39.33,18,305.704
20230317  17:50:00,305.75,305.79,305.75,305.77,61.77,16,305.77
20230317  18:00:00,305.7,305.71,305.7,305.7,17.28,9,305.702
20230317  18:10:00,305.7,305.75,305.7,305.7,10.79,7,305.71
20230317  18:20:00,305.7,305.76,305.67,305.67,35.51,10,305.74
20230317  18:30:00,305.7,305.7,305.66,305.66,7.22,5,305.667
20230317  18:40:00,305.64,305.77,305.64,305.65,105.69,11,305.761
20230317  18:50:00,305.64,305.65,305.02,305.5,181.13,43,305.537
20230320  03:00:00,304,304,301.58,303.81,272.68,101,303.761
20230320  03:10:00,303.67,303.67,302.02,302.12,229.93,96,302.866
20230320  03:20:00,302.2,302.78,302.2,302.54,185.76,53,302.555
20230320  03:30:00,302.58,303.57,302.44,303.57,120.08,39,302.776
