Time,Open,High,Low,Close,Volume,Count,Wap
20230328  10:00:00,305.31,306.9,305.25,306.66,46365.16,24228,306.319
20230328  11:00:00,306.66,306.77,305.47,305.94,31599.87,16281,305.997
20230328  12:00:00,305.95,306.23,304.77,304.9,37970.33,20191,305.56
20230328  13:00:00,304.89,306.12,304.81,305.93,31070.13,16248,305.508
20230328  14:00:00,305.94,307.16,305.77,307.11,60913.81,32791,306.493
20230328  15:00:00,307.11,307.63,307.1,307.49,29145.76,2558,307.201
20230328  16:00:00,307.49,307.52,307.38,307.39,586.26,195,307.426
20230328  17:00:00,307.44,307.69,307.37,307.42,688.28,213,307.511
20230328  18:00:00,307.4,307.8,307.39,307.76,312.01,98,307.528
20230329  03:00:00,309.8,309.96,309.45,309.74,797.2,186,309.676
20230329  04:00:00,309.73,310.1,309.73,310.01,258.04,77,310.004
20230329  05:00:00,310.06,310.06,309.56,309.66,1088.26,263,309.682
20230329  06:00:00,309.65,310.01,309.5,309.67,2983.14,1128,309.775
20230329  07:00:00,309.54,310.22,307.35,310.07,5509.26,1911,309.758
20230329  08:00:00,310.06,311.83,310.05,311.52,65420.32,31761,311.266
20230329  09:00:00,311.52,311.94,310.05,310.2,64539.7,34003,310.922
20230329  10:00:00,310.19,311.59,310.17,311.57,44297.18,23620,311.021
20230329  11:00:00,311.57,311.89,310.94,311.13,30309.44,18308,311.527
20230329  12:00:00,311.12,312.04,310.91,311.34,37671.33,20583,311.497
20230329  13:00:00,311.34,312.44,311.02,312.34,38879.77,22587,311.769
20230329  14:00:00,312.34,313.35,311.88,312.81,98249.27,51939,312.792
20230329  15:00:00,312.8,312.8,312.5,312.58,15962.09,1947,312.673
20230329  16:00:00,312.58,312.76,312.58,312.7,502.59,152,312.673
20230329  17:00:00,312.69,312.78,312.39,312.45,531.85,145,312.566
20230329  18:00:00,312.53,312.57,312.16,312.16,710.8,206,312.292
20230330  03:00:00,313.4,313.74,313.38,313.62,417.74,115,313.544
20230330  04:00:00,313.68,313.96,313.6,313.89,329.77,92,313.767
20230330  05:00:00,313.91,314.5,313.85,314.42,396.5,120,314.263
