Time,Open,High,Low,Close,Volume,Count,Wap
20230328  16:00:00,307.419,307.53,307.36,307.463,-1,-1,-1
20230328  17:00:00,307.492,307.7,307.36,307.522,-1,-1,-1
20230328  18:00:00,307.511,307.82,307.36,307.546,-1,-1,-1
20230329  03:00:00,309.671,310,309.41,309.711,-1,-1,-1
20230329  04:00:00,309.956,310.15,309.7,309.992,-1,-1,-1
20230329  05:00:00,309.757,310.09,309.56,309.793,-1,-1,-1
20230329  06:00:00,309.703,310.08,309.5,309.736,-1,-1,-1
20230329  07:00:00,309.8,310.27,309.57,309.824,-1,-1,-1
20230329  08:00:00,311.008,311.83,310.02,311.025,-1,-1,-1
20230329  09:00:00,310.932,311.94,310.04,310.944,-1,-1,-1
20230329  10:00:00,311.017,311.59,310.16,311.028,-1,-1,-1
20230329  11:00:00,311.541,311.89,310.93,311.551,-1,-1,-1
20230329  12:00:00,311.503,312.04,310.91,311.514,-1,-1,-1
20230329  13:00:00,311.688,312.45,311.02,311.698,-1,-1,-1
20230329  14:00:00,312.781,313.35,311.99,312.791,-1,-1,-1
20230329  15:00:00,312.621,312.81,312.5,312.638,-1,-1,-1
20230329  16:00:00,312.651,312.8,312.58,312.691,-1,-1,-1
20230329  17:00:00,312.554,312.8,312.35,312.586,-1,-1,-1
20230329  18:00:00,312.39,312.59,312.1,312.423,-1,-1,-1
20230330  03:00:00,313.53,316.51,313.3,313.566,-1,-1,-1
20230330  04:00:00,313.744,313.99,313.55,313.778,-1,-1,-1
20230330  05:00:00,314.114,314.57,313.82,314.151,-1,-1,-1
20230330  06:00:00,314.469,314.69,314.25,314.507,-1,-1,-1
20230330  07:00:00,314.777,315.3,314.15,314.805,-1,-1,-1
20230330  08:00:00,314.977,315.59,314.5,314.995,-1,-1,-1
20230330  09:00:00,315.398,316.24,314.31,315.41,-1,-1,-1
20230330  10:00:00,315.608,316.33,315.14,315.62,-1,-1,-1
20230330  11:00:00,315.107,315.67,314.55,315.119,-1,-1,-1
20230330  12:00:00,314.628,315.25,313.92,314.639,-1,-1,-1
20230330  13:00:00,314.987,315.55,314.31,314.997,-1,-1,-1
20230330  14:00:00,315.476,315.85,314.98,315.487,-1,-1,-1
20230330  15:00:00,315.853,316.05,315.65,315.87,-1,-1,-1
20230330  16:00:00,315.763,315.87,315.6,315.806,-1,-1,-1
