Time,Open,High,Low,Close,Volume,Count,Wap
20230403  09:00:00,0.22383056,0.22383056,0.22224311,0.22383056,0.01,,0.224465541
20230403  10:00:00,0.22383056,0.22700546,0.22224311,0.22224311,0.01,,0.226767345
20230403  11:00:00,0.22224311,0.22224311,0.22065566,0.22224311,0.01,,0.222004993
20230403  12:00:00,0.22224311,0.22224311,0.22224311,0.22224311,0.01,,0.222766969
20230403  13:00:00,0.22224311,0.22224311,0.21906821,0.21906821,0.01,,0.221941494
20230403  14:00:00,0.21906821,0.21906821,0.21748076,0.21748076,0.01,,0.219099958
20230404  08:30:00,0.21748076,0.22065566,0.21748076,0.22065566,0.01,,0.22129064
20230404  09:00:00,0.22065566,0.22541801,0.21906821,0.22541801,0.01,,0.224925902
20230404  10:00:00,0.22541801,0.22541801,0.22383056,0.22541801,0.01,,0.226068867
20230404  11:00:00,0.22541801,0.22859291,0.22541801,0.22541801,0.01,,0.229069149
20230404  12:00:00,0.22541801,0.22541801,0.22224311,0.22383056,0.01,,0.225259267
20230404  13:00:00,0.22383056,0.22541801,0.22224311,0.22541801,0.01,,0.225751376
20230404  14:00:00,0.22541801,0.22541801,0.22383056,0.22383056,0.01,,0.225497384
20230405  08:30:00,0.22224311,0.22700546,0.22224311,0.22700546,0.01,,0.227672192
20230405  09:00:00,0.22700546,0.23176781,0.22700546,0.23176781,0.01,,0.232402795
20230405  10:00:00,0.23176781,0.23335527,0.22859291,0.22859291,0.01,,0.233450513
20230405  11:00:00,0.22859291,0.23335527,0.22859291,0.23176781,0.01,,0.232910779
20230405  12:00:00,0.23176781,0.23176781,0.22700546,0.22700546,0.01,,0.232037681
20230405  13:00:00,0.22700546,0.22859291,0.22541801,0.22541801,0.01,,0.227910309
20230405  14:00:00,0.22541801,0.22700546,0.22541801,0.22541801,0.01,,0.227370576
20230406  08:30:00,0.22541801,0.23494272,0.22541801,0.23335527,0.01,,0.234704599
20230406  09:00:00,0.23335527,0.23335527,0.22859291,0.22859291,0.01,,0.233101274
20230406  10:00:00,0.22859291,0.22859291,0.22383056,0.22383056,0.01,,0.22837067
20230406  11:00:00,0.22383056,0.22383056,0.22065566,0.22224311,0.01,,0.223560694
20230406  12:00:00,0.22224311,0.22224311,0.22065566,0.22065566,0.01,,0.221941494
20230406  13:00:00,0.22065566,0.22065566,0.21906821,0.22065566,0.01,,0.220877902
20230406  14:00:00,0.22065566,0.22065566,0.21906821,0.21906821,0.01,,0.220036554
