Time,Open,High,Low,Close,Volume,Count,Wap
20230324  10:00:00,0.0027,0.0027,0.0027,0.0027,-1,-1,-1
20230324  11:00:00,0.0027,0.0027,0.0027,0.0027,-1,-1,-1
20230324  12:00:00,0.0027,0.0027,0.0027,0.0027,-1,-1,-1
20230324  13:00:00,0.0027,0.0027,0.0027,0.0027,-1,-1,-1
20230324  14:00:00,0.0027,0.0027,0.0027,0.0027,-1,-1,-1
20230324  15:00:00,0.0027,0.0027,0.0026,0.0026,-1,-1,-1
20230324  16:00:00,0.0026,0.0026,0.0026,0.0026,-1,-1,-1
20230324  17:00:00,0.0026,0.0026,0.0026,0.0026,-1,-1,-1
20230324  18:00:00,0.0026,0.0026,0.0026,0.0026,-1,-1,-1
20230327  08:00:00,0.0044,0.0044,0.0044,0.0044,-1,-1,-1
20230327  09:00:00,0.0044,0.0044,0.0044,0.0044,-1,-1,-1
20230327  10:00:00,0.0044,0.0044,0.0041,0.0041,-1,-1,-1
20230327  11:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230327  12:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230327  13:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230327  14:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230327  15:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230327  16:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230327  17:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230327  18:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  03:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  04:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  05:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  06:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  07:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  08:00:00,0.0041,0.0044,0.0041,0.0044,-1,-1,-1
20230328  09:00:00,0.0044,0.0044,0.0041,0.0041,-1,-1,-1
20230328  10:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  11:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  12:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  13:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  14:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  15:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  16:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  17:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230328  18:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  03:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  04:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  05:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  06:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  07:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  08:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  09:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  10:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  11:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  12:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  13:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  14:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  15:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  16:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  17:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230329  18:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  03:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  04:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  05:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  06:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  07:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  08:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  09:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  10:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  11:00:00,0.0041,0.0042,0.0041,0.0042,-1,-1,-1
20230330  12:00:00,0.0042,0.0042,0.0041,0.0041,-1,-1,-1
20230330  13:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  14:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  15:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  16:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  17:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230330  18:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230331  03:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230331  04:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230331  05:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230331  06:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230331  07:00:00,0.0041,0.0041,0.0041,0.0041,-1,-1,-1
20230331  08:00:00,0.0041,0.0042,0.0041,0.0042,-1,-1,-1
20230331  09:00:00,0.0042,0.0042,0.0042,0.0042,-1,-1,-1
20230331  10:00:00,0.0042,0.0047,0.0042,0.0047,-1,-1,-1
