Time,Open,High,Low,Close,Volume,Count,Wap
20230403  15:16:00,320.08,320.08,320.04,320.04,46.3,11,320.071
20230403  15:16:30,320.04,320.06,320.04,320.04,8.99,5,320.048
20230403  15:17:00,320.06,320.1,320.06,320.1,4.5,4,320.087
20230403  15:17:30,320.11,320.11,320.1,320.1,14.79,11,320.109
20230403  15:18:00,320.1,320.1,320.1,320.1,0,,320.1
20230403  15:18:30,320.08,320.08,320.08,320.08,3,1,320.08
20230403  15:19:00,320.08,320.08,320.08,320.08,0,,320.08
20230403  15:19:30,320.05,320.05,320.01,320.01,60.58,20,320.021
20230403  15:20:00,320.02,320.08,320.02,320.08,38,12,320.045
20230403  15:20:30,320.07,320.07,320.07,320.07,1,1,320.07
20230403  15:21:00,320.08,320.08,320.06,320.06,21.8,15,320.066
20230403  15:21:30,320.05,320.05,320.04,320.04,9.96,7,320.046
20230403  15:22:00,320.05,320.05,320.04,320.05,11,4,320.044
20230403  15:22:30,320.07,320.07,320.07,320.07,1,1,320.07
20230403  15:23:00,320.09,320.09,320.07,320.07,12,4,320.087
20230403  15:23:30,320.07,320.12,320.07,320.12,22.15,6,320.087
20230403  15:24:00,320.1,320.1,320.08,320.08,13.44,3,320.095
20230403  15:24:30,320.1,320.11,320.09,320.11,11,2,320.108
20230403  15:25:00,320.15,320.15,320.08,320.08,1536,7,320.15
20230403  15:25:30,320.08,320.09,320.08,320.08,6,6,320.083
20230403  15:26:00,320.08,320.08,320.07,320.07,13,6,320.072
20230403  15:26:30,320.08,320.08,320.08,320.08,3,3,320.08
20230403  15:27:00,320.08,320.09,320.07,320.09,30.28,9,320.073
20230403  15:27:30,320.07,320.07,320.07,320.07,10,2,320.07
20230403  15:28:00,320.08,320.09,320.08,320.08,12.99,6,320.088
20230403  15:28:30,320.08,320.1,320.08,320.08,6,4,320.088
20230403  15:29:00,320.1,320.14,320.1,320.14,7.48,4,320.123
20230403  15:29:30,320.12,320.12,320.11,320.11,23,23,320.113
20230403  15:30:00,320.09,320.1,320.08,320.08,33.57,17,320.084
20230403  15:30:30,320.08,320.08,320.08,320.08,31,18,320.08
20230403  15:31:00,320.09,320.09,320.06,320.08,59.29,33,320.071
20230403  15:31:30,320.08,320.08,320.08,320.08,0,,320.08
20230403  15:32:00,320.1,320.1,320.08,320.09,20,14,320.095
20230403  15:32:30,320.08,320.08,320.06,320.07,88,22,320.07
20230403  15:33:00,320.05,320.05,320.05,320.05,50,7,320.05
20230403  15:33:30,320.07,320.07,320.07,320.07,10,2,320.07
20230403  15:34:00,320.08,320.11,320.08,320.1,15,13,320.103
20230403  15:34:30,320.1,320.1,320.09,320.09,20,11,320.094
20230403  15:35:00,320.08,320.08,320.04,320.04,79.84,45,320.056
20230403  15:35:30,320.1,320.11,320.1,320.11,13,4,320.102
20230403  15:36:00,320.1,320.12,320.1,320.12,9.87,3,320.102
20230403  15:36:30,320.12,320.12,320.12,320.12,1,1,320.12
20230403  15:37:00,320.12,320.13,320.12,320.12,40,23,320.124
20230403  15:37:30,320.11,320.11,320.08,320.08,17,17,320.098
20230403  15:38:00,320.08,320.08,320.08,320.08,3,1,320.08
20230403  15:38:30,320.1,320.1,320.09,320.1,22.13,6,320.096
20230403  15:39:00,320.07,320.07,320.06,320.06,13.99,6,320.067
20230403  15:39:30,320.07,320.07,320.06,320.06,15,9,320.065
20230403  15:40:00,320.04,320.04,320.04,320.04,12.17,3,320.04
20230403  15:40:30,320.04,320.04,320.04,320.04,10,3,320.04
20230403  15:41:00,320.04,320.04,320.04,320.04,1,1,320.04
20230403  15:41:30,320.04,320.04,320.04,320.04,0,,320.04
20230403  15:42:00,320.07,320.07,320.05,320.05,110,31,320.053
20230403  15:42:30,320.06,320.08,320.06,320.08,11,4,320.062
20230403  15:43:00,320.06,320.06,320.06,320.06,10,3,320.06
20230403  15:43:30,320.05,320.05,320.03,320.03,32.24,24,320.038
20230403  15:44:00,320.05,320.05,320.05,320.05,1,1,320.05
20230403  15:44:30,320.1,320.1,320.08,320.08,37,23,320.092
20230403  15:45:00,320.02,320.02,320.01,320.01,39,7,320.019
20230403  15:45:30,320.02,320.02,320.02,320.02,4,1,320.02
20230403  15:46:00,320.01,320.01,320.01,320.01,1.41,1,320.01
20230403  15:46:30,320.01,320.01,320.01,320.01,0,,320.01
20230403  15:47:00,320.03,320.03,320.03,320.03,10,1,320.03
20230403  15:47:30,320.04,320.04,320.04,320.04,1,1,320.04
20230403  15:48:00,320.04,320.04,320.04,320.04,20,11,320.04
20230403  15:48:30,320.04,320.04,320.04,320.04,0,,320.04
20230403  15:49:00,320.03,320.03,320.02,320.02,20,8,320.028
20230403  15:49:30,320.01,320.01,320.01,320.01,4.72,1,320.01
20230403  15:50:00,320.01,320.01,320.01,320.01,0,,320.01
20230403  15:50:30,320.02,320.02,319.99,320,24.94,8,320.005
20230403  15:51:00,320,320,320,320,0,,320
20230403  15:51:30,320.01,320.02,320.01,320.01,36,7,320.012
20230403  15:52:00,320.01,320.01,320.01,320.01,0,,320.01
20230403  15:52:30,320.03,320.03,320.03,320.03,3,2,320.03
20230403  15:53:00,320.03,320.03,320.03,320.03,0,,320.03
20230403  15:53:30,320.02,320.04,320.01,320.01,59,11,320.029
20230403  15:54:00,320.01,320.01,320.01,320.01,0,,320.01
20230403  15:54:30,320,320,320,320,49,10,320
20230403  15:55:00,320,320,319.99,319.99,51,7,319.99
20230403  15:55:30,320.02,320.02,320.02,320.02,2,1,320.02
20230403  15:56:00,320.02,320.02,320,320,99.98,15,320.015
20230403  15:56:30,320,320,320,320,0,,320
20230403  15:57:00,320,320,320,320,0,,320
20230403  15:57:30,320,320,320,320,5,2,320
20230403  15:58:00,320.01,320.01,320.01,320.01,2,2,320.01
20230403  15:58:30,320.02,320.02,320.02,320.02,1.74,1,320.02
20230403  15:59:00,320.04,320.04,320.03,320.04,9,6,320.04
20230403  15:59:30,320.04,320.04,320.04,320.04,0,,320.04
20230403  16:00:00,320.03,320.03,320,320.03,9.68,8,320.022
20230403  16:00:30,320.03,320.03,320.03,320.03,0,,320.03
20230403  16:01:00,320.04,320.04,320.04,320.04,2,1,320.04
20230403  16:01:30,320.04,320.04,320.04,320.04,0,,320.04
20230403  16:02:00,320.04,320.04,320.04,320.04,2.02,1,320.04
20230403  16:02:30,320.04,320.04,320.04,320.04,0,,320.04
20230403  16:03:00,320.04,320.04,320.04,320.04,0,,320.04
20230403  16:03:30,320.04,320.04,320.04,320.04,0,,320.04
20230403  16:04:00,320.05,320.05,320.05,320.05,2.5,1,320.05
20230403  16:04:30,320.05,320.05,320.05,320.05,0,,320.05
20230403  16:05:00,320.05,320.05,320.05,320.05,0,,320.05
20230403  16:05:30,320.05,320.05,320.05,320.05,0,,320.05
20230403  16:06:00,320.05,320.05,320.05,320.05,0,,320.05
20230403  16:06:30,320.05,320.05,320.05,320.05,0,,320.05
20230403  16:07:00,320.05,320.05,320.05,320.05,0,,320.05
20230403  16:07:30,320.05,320.05,320.05,320.05,1.25,1,320.05
20230403  16:08:00,320.05,320.05,320.05,320.05,2,1,320.05
20230403  16:08:30,320.05,320.05,320.05,320.05,0,,320.05
20230403  16:09:00,320.06,320.06,320.06,320.06,3,1,320.06
20230403  16:09:30,320.06,320.06,320.06,320.06,0,,320.06
20230403  16:10:00,320,320.05,319.99,319.99,20,9,320.005
20230403  16:10:30,319.99,319.99,319.99,319.99,0,,319.99
20230403  16:11:00,320.03,320.03,320.03,320.03,1,1,320.03
20230403  16:11:30,320.03,320.03,320.03,320.03,0,,320.03
20230403  16:12:00,320,320,320,320,2,2,320
20230403  16:12:30,320,320,319.97,319.97,109.3,9,319.98
20230403  16:13:00,319.96,319.96,319.96,319.96,2.09,1,319.96
20230403  16:13:30,319.96,319.96,319.96,319.96,6,4,319.96
20230403  16:14:00,319.96,319.96,319.96,319.96,0,,319.96
20230403  16:14:30,319.96,319.96,319.96,319.96,0,,319.96
20230403  16:15:00,319.97,319.97,319.95,319.95,22.8,4,319.952
20230403  16:15:30,319.97,319.97,319.97,319.97,1,1,319.97
20230403  16:16:00,319.97,319.97,319.97,319.97,0,,319.97
20230403  16:16:30,319.96,320,319.96,320,21,12,319.99
20230403  16:17:00,320,320,320,320,0,,320
20230403  16:17:30,320,320,320,320,0,,320
20230403  16:18:00,320,320,320,320,0,,320
20230403  16:18:30,319.95,319.95,319.95,319.95,1,1,319.95
20230403  16:19:00,319.96,319.96,319.96,319.96,10,1,319.96
20230403  16:19:30,319.97,319.97,319.97,319.97,8,1,319.97
20230403  16:20:00,319.97,319.97,319.97,319.97,0,,319.97
20230403  16:20:30,319.95,319.97,319.95,319.97,6.84,4,319.964
20230403  16:21:00,319.97,319.97,319.97,319.97,0,,319.97
