Time,Open,High,Low,Close,Volume,Count,Wap
20220407 17:15:00 US/Eastern,353.89,353.96,353.89,353.91,4198,20,353.925
20220407 17:20:00 US/Eastern,353.98,354.1,353.98,354.1,92752,3,354.1
20220407 17:25:00 US/Eastern,353.95,353.98,353.95,353.98,2302,7,353.977
20220407 17:30:00 US/Eastern,354.09,354.1,354.09,354.1,5382,11,354.1
20220407 17:35:00 US/Eastern,354.1,354.1,354,354,6714,17,354.096
20220407 17:40:00 US/Eastern,354.08,354.14,354.08,354.09,14431,25,354.115
20220407 17:45:00 US/Eastern,354.14,354.14,354.1,354.1,2188,16,354.114
20220407 17:50:00 US/Eastern,354.14,354.16,354.13,354.14,1703,12,354.139
20220407 17:55:00 US/Eastern,354.09,354.14,354.09,354.09,1566,9,354.103
20220407 18:00:00 US/Eastern,354.09,354.18,353.98,354.13,28915,83,354.064
20220407 18:05:00 US/Eastern,354.12,354.12,354.07,354.12,8100,21,354.105
20220407 18:10:00 US/Eastern,354.13,354.3,354.12,354.25,9844,29,354.216
20220407 18:15:00 US/Eastern,354.24,354.28,354.23,354.25,12859,29,354.244
20220407 18:20:00 US/Eastern,354.25,354.28,354.2,354.2,5674,14,354.247
20220407 18:25:00 US/Eastern,354.19,354.2,354.12,354.12,2070,13,354.178
20220407 18:30:00 US/Eastern,354.1,354.14,354.08,354.09,2900,10,354.104
20220407 18:35:00 US/Eastern,354.1,354.11,354.1,354.11,5758,6,354.109
20220407 18:40:00 US/Eastern,354.15,354.15,354.15,354.15,289,1,354.15
20220407 18:45:00 US/Eastern,354.13,354.15,354.13,354.15,1200,3,354.133
20220407 18:50:00 US/Eastern,354.09,354.09,353.95,353.95,34979,67,354.008
20220407 18:55:00 US/Eastern,353.98,354.06,353.98,354.06,2652,6,354.006
20220407 19:00:00 US/Eastern,354.1,354.12,354,354,3280,10,354.087
20220407 19:05:00 US/Eastern,354.12,354.13,354.06,354.06,9251,16,354.095
20220407 19:10:00 US/Eastern,354.18,354.35,354.18,354.34,9207,26,354.298
20220407 19:15:00 US/Eastern,354.35,354.35,354.25,354.25,2419,11,354.295
20220407 19:20:00 US/Eastern,354.27,354.37,354.27,354.35,11565,32,354.353
20220407 19:25:00 US/Eastern,354.37,354.49,354.37,354.46,38468,75,354.428
20220407 19:30:00 US/Eastern,354.48,354.48,354.36,354.43,2490,8,354.443
20220407 19:35:00 US/Eastern,354.43,354.44,354.39,354.44,17461,39,354.405
20220407 19:40:00 US/Eastern,354.47,354.55,354.47,354.48,14255,33,354.486
20220407 19:45:00 US/Eastern,354.46,354.67,354.46,354.64,8389,34,354.536
20220407 19:50:00 US/Eastern,354.64,354.86,354.64,354.85,54073,169,354.754
20220407 19:55:00 US/Eastern,354.84,354.89,354.69,354.69,44194,113,354.772
20220408 04:00:00 US/Eastern,356.01,356.42,356.01,356.42,12606,40,356.162
20220408 04:05:00 US/Eastern,356.36,356.53,356.3,356.48,15492,34,356.43
20220408 04:10:00 US/Eastern,356.41,356.42,356.32,356.32,3287,10,356.376
20220408 04:15:00 US/Eastern,356.2,356.2,355.97,355.97,6074,17,356.096
20220408 04:20:00 US/Eastern,356.13,356.13,356.13,356.13,200,1,356.13
20220408 04:25:00 US/Eastern,356.14,356.34,356.14,356.24,3184,11,356.247
20220408 04:30:00 US/Eastern,356.26,356.33,356.19,356.19,8268,22,356.295
20220408 04:35:00 US/Eastern,356.04,356.06,355.97,355.97,2292,7,356.014
20220408 04:40:00 US/Eastern,355.98,355.98,355.83,355.9,1465,7,355.898
20220408 04:45:00 US/Eastern,355.76,355.76,355.61,355.67,2200,8,355.64
20220408 04:50:00 US/Eastern,355.62,355.63,355.45,355.45,9067,25,355.556
20220408 04:55:00 US/Eastern,355.24,355.25,355.16,355.21,5145,15,355.201
20220408 05:00:00 US/Eastern,355.08,355.08,354.78,354.89,3597,17,354.944
20220408 05:05:00 US/Eastern,354.92,354.92,354.64,354.64,4621,14,354.769
20220408 05:10:00 US/Eastern,354.69,354.94,354.69,354.94,2177,7,354.82
20220408 05:15:00 US/Eastern,354.88,355.01,354.8,355.01,5649,12,354.892
20220408 05:20:00 US/Eastern,355,355.04,354.95,355.04,2769,8,355.007
20220408 05:25:00 US/Eastern,355.05,355.06,354.97,354.99,3590,9,355.023
20220408 05:30:00 US/Eastern,355.01,355.01,354.9,354.9,1167,3,354.985
20220408 05:35:00 US/Eastern,354.83,354.92,354.62,354.87,4584,16,354.797
20220408 05:40:00 US/Eastern,354.92,354.97,354.68,354.69,2700,9,354.877
20220408 05:45:00 US/Eastern,354.7,355,354.7,355,200,2,354.85
20220408 05:50:00 US/Eastern,354.99,354.99,354.94,354.94,500,2,354.98
20220408 05:55:00 US/Eastern,354.97,354.97,354.91,354.91,1308,5,354.933
20220408 06:00:00 US/Eastern,354.9,355.07,354.7,354.93,5085,15,354.819
20220408 06:05:00 US/Eastern,354.9,354.9,354.82,354.82,900,3,354.868
20220408 06:10:00 US/Eastern,354.89,354.89,354.43,354.43,12900,24,354.575
20220408 06:15:00 US/Eastern,354.5,354.68,354.33,354.33,7490,26,354.507
20220408 06:20:00 US/Eastern,354.38,354.38,354.1,354.25,9000,27,354.204
20220408 06:25:00 US/Eastern,354.2,354.34,354.14,354.31,5286,19,354.239
20220408 06:30:00 US/Eastern,354.29,354.31,354.17,354.24,5118,15,354.239
20220408 06:35:00 US/Eastern,354.21,354.41,354.14,354.4,6100,17,354.215
20220408 06:40:00 US/Eastern,354.5,354.57,354.5,354.54,2250,7,354.539
20220408 06:45:00 US/Eastern,354.61,354.73,354.52,354.73,2599,6,354.646
20220408 06:50:00 US/Eastern,354.78,355.01,354.77,355.01,5188,19,354.86
20220408 06:55:00 US/Eastern,355.02,355.2,355.01,355.15,7200,21,355.127
20220408 07:00:00 US/Eastern,355.17,355.2,354.95,355.03,17059,53,355.047
20220408 07:05:00 US/Eastern,354.99,355.34,354.99,355.31,7258,29,355.218
20220408 07:10:00 US/Eastern,355.3,355.38,355.21,355.35,7887,27,355.332
20220408 07:15:00 US/Eastern,355.21,355.26,355.02,355.04,6950,58,355.153
20220408 07:20:00 US/Eastern,355.04,355.25,355.04,355.06,7943,59,355.154
20220408 07:25:00 US/Eastern,355.08,355.19,355.08,355.16,3800,22,355.161
20220408 07:30:00 US/Eastern,355.1,355.16,354.95,355.11,4400,29,355.042
20220408 07:35:00 US/Eastern,355.1,355.42,355.08,355.42,8777,57,355.23
20220408 07:40:00 US/Eastern,355.45,355.5,355.33,355.33,46780,131,355.434
20220408 07:45:00 US/Eastern,355.34,355.42,355.34,355.37,13972,71,355.382
20220408 07:50:00 US/Eastern,355.32,355.37,355.17,355.24,13145,80,355.293
20220408 07:55:00 US/Eastern,355.24,355.25,354.98,355.11,62322,193,355.072
20220408 08:00:00 US/Eastern,355.21,356.49,353.9,354.86,128685,408,355.101
20220408 08:05:00 US/Eastern,354.81,354.93,354.74,354.79,34521,132,354.848
20220408 08:10:00 US/Eastern,354.81,354.81,354.55,354.58,17898,87,354.643
20220408 08:15:00 US/Eastern,354.57,354.7,354.5,354.52,14737,75,354.581
20220408 08:20:00 US/Eastern,354.53,354.89,354.53,354.85,9407,54,354.658
20220408 08:25:00 US/Eastern,354.81,354.91,354.65,354.69,38615,131,354.838
20220408 08:30:00 US/Eastern,354.73,354.81,354.28,354.3,35321,113,354.496
20220408 08:35:00 US/Eastern,354.31,354.42,354.14,354.17,30807,128,354.266
20220408 08:40:00 US/Eastern,354.17,354.17,353.69,353.84,78398,307,353.903
20220408 08:45:00 US/Eastern,353.79,353.85,353.49,353.6,40005,204,353.674
20220408 08:50:00 US/Eastern,353.59,353.66,353.36,353.48,48261,234,353.567
20220408 08:55:00 US/Eastern,353.53,353.66,353.45,353.53,21831,108,353.532
20220408 09:00:00 US/Eastern,353.47,353.47,352.73,352.84,175977,572,353.104
20220408 09:05:00 US/Eastern,352.82,352.95,352.58,352.79,111138,357,352.824
20220408 09:10:00 US/Eastern,352.75,352.75,352.35,352.43,70777,314,352.489
20220408 09:15:00 US/Eastern,352.44,352.82,352.44,352.79,81093,285,352.703
20220408 09:20:00 US/Eastern,352.73,352.8,352.56,352.64,57413,189,352.674
20220408 09:25:00 US/Eastern,352.64,352.71,352.2,352.37,106820,344,352.46
20220408 09:30:00 US/Eastern,352.32,352.54,350.77,351.08,1433419,6500,351.74
20220408 09:35:00 US/Eastern,351.07,351.1,350.26,350.51,1428217,8078,350.657
20220408 09:40:00 US/Eastern,350.5,350.71,349.81,349.98,1108441,6922,350.22
20220408 09:45:00 US/Eastern,350,350.83,349.71,350.29,1104496,7098,350.421
20220408 09:50:00 US/Eastern,350.29,350.42,348.84,349.01,1134402,6548,349.428
20220408 09:55:00 US/Eastern,348.98,349.34,348.62,348.84,804762,3698,348.999
20220408 10:00:00 US/Eastern,348.82,349.93,348.71,349.88,878820,4065,349.4
20220408 10:05:00 US/Eastern,349.88,350.63,349.31,350.39,974270,4726,349.99
20220408 10:10:00 US/Eastern,350.36,350.4,349.12,349.83,719274,3900,349.713
20220408 10:15:00 US/Eastern,349.85,349.91,349.09,349.69,560982,2958,349.461
20220408 10:20:00 US/Eastern,349.71,350.44,349.69,350.2,588263,2525,350.049
20220408 10:25:00 US/Eastern,350.21,351.1,350.05,350.84,778670,3870,350.677
20220408 10:30:00 US/Eastern,350.88,351.42,350.59,350.99,859033,4311,351.031
20220408 10:35:00 US/Eastern,351,351.25,350.53,350.97,504547,2594,350.876
20220408 10:40:00 US/Eastern,350.97,351.3,350.29,350.35,517190,2511,350.768
20220408 10:45:00 US/Eastern,350.29,350.77,349.67,349.81,589530,2655,350.199
20220408 10:50:00 US/Eastern,349.8,351.84,349.75,351.61,927401,4289,351.288
20220408 10:55:00 US/Eastern,351.59,352.42,351.48,352.39,695960,4011,351.861
20220408 11:00:00 US/Eastern,352.38,353.04,351.93,352.56,1105170,6032,352.563
20220408 11:05:00 US/Eastern,352.58,352.73,352.03,352.24,544449,3140,352.331
20220408 11:10:00 US/Eastern,352.24,352.63,352.01,352.28,379774,2436,352.3
20220408 11:15:00 US/Eastern,352.29,352.34,351.55,351.68,547343,2990,351.893
20220408 11:20:00 US/Eastern,351.7,351.74,350.98,351.16,513814,2907,351.308
20220408 11:25:00 US/Eastern,351.16,351.41,351.06,351.37,414152,2071,351.253
20220408 11:30:00 US/Eastern,351.41,351.94,351.32,351.55,581452,2640,351.615
20220408 11:35:00 US/Eastern,351.54,351.54,350.49,351.11,692240,3829,350.889
20220408 11:40:00 US/Eastern,351.11,351.53,350.96,351.29,611499,2812,351.22
20220408 11:45:00 US/Eastern,351.29,352.12,351.03,351.58,420902,2375,351.655
20220408 11:50:00 US/Eastern,351.59,351.99,351.47,351.6,262083,1674,351.721
20220408 11:55:00 US/Eastern,351.58,352.04,351.36,351.83,227900,1274,351.703
20220408 12:00:00 US/Eastern,351.81,352.38,351.71,351.95,325785,1936,352.02
20220408 12:05:00 US/Eastern,351.95,352.14,351.57,351.76,265182,1652,351.835
20220408 12:10:00 US/Eastern,351.73,352.33,351.35,351.8,408887,2409,351.76
20220408 12:15:00 US/Eastern,351.8,352.5,351.38,352.38,473913,2756,351.945
20220408 12:20:00 US/Eastern,352.37,352.9,352.3,352.71,499376,2893,352.643
20220408 12:25:00 US/Eastern,352.73,353.09,352.63,352.89,462358,2508,352.873
20220408 12:30:00 US/Eastern,352.88,352.93,352.27,352.43,472371,2709,352.516
20220408 12:35:00 US/Eastern,352.46,352.6,352.13,352.58,329368,1642,352.355
20220408 12:40:00 US/Eastern,352.57,352.81,352.29,352.37,248645,1480,352.538
20220408 12:45:00 US/Eastern,352.34,352.62,352.05,352.15,242850,1322,352.286
20220408 12:50:00 US/Eastern,352.14,352.64,351.92,352.47,319090,1544,352.303
20220408 12:55:00 US/Eastern,352.44,352.82,352.31,352.66,268182,1327,352.582
20220408 13:00:00 US/Eastern,352.66,352.67,352.04,352.41,306581,1613,352.28
20220408 13:05:00 US/Eastern,352.4,352.42,351.92,352.31,232374,1292,352.146
20220408 13:10:00 US/Eastern,352.35,352.35,351.54,351.57,312534,1755,351.786
20220408 13:15:00 US/Eastern,351.55,351.65,351.26,351.37,292467,1508,351.463
20220408 13:20:00 US/Eastern,351.38,351.65,351.28,351.34,233462,1309,351.501
20220408 13:25:00 US/Eastern,351.41,351.41,350.95,351.09,364224,1736,351.122
20220408 13:30:00 US/Eastern,351.11,351.14,350.67,350.71,317590,1421,350.921
20220408 13:35:00 US/Eastern,350.71,350.92,350.57,350.73,333343,1606,350.735
20220408 13:40:00 US/Eastern,350.74,350.86,350.4,350.75,389999,1764,350.687
20220408 13:45:00 US/Eastern,350.77,350.82,350.29,350.31,383939,1776,350.435
20220408 13:50:00 US/Eastern,350.31,350.78,350.23,350.53,412027,1862,350.528
20220408 13:55:00 US/Eastern,350.51,350.69,350.38,350.51,385772,1560,350.523
20220408 14:00:00 US/Eastern,350.5,350.9,350.17,350.24,563904,2929,350.467
20220408 14:05:00 US/Eastern,350.25,350.7,350.12,350.67,453943,1968,350.486
20220408 14:10:00 US/Eastern,350.67,350.96,350.61,350.89,430601,2029,350.797
20220408 14:15:00 US/Eastern,350.91,350.99,350.51,350.72,363318,1791,350.763
20220408 14:20:00 US/Eastern,350.76,351.14,350.26,350.28,645024,2831,350.791
20220408 14:25:00 US/Eastern,350.26,350.27,349.37,349.65,957209,4645,349.726
20220408 14:30:00 US/Eastern,349.67,349.73,349.33,349.38,408932,1818,349.497
20220408 14:35:00 US/Eastern,349.37,349.88,349.2,349.7,522406,2584,349.547
20220408 14:40:00 US/Eastern,349.7,349.97,349.41,349.53,352511,1952,349.684
20220408 14:45:00 US/Eastern,349.53,350.2,349.44,350.16,549855,2589,349.892
20220408 14:50:00 US/Eastern,350.16,350.91,350.03,350.69,649685,3002,350.528
20220408 14:55:00 US/Eastern,350.65,350.7,350.11,350.22,490316,2301,350.356
20220408 15:00:00 US/Eastern,350.24,350.34,349.98,350.11,621771,2707,350.141
20220408 15:05:00 US/Eastern,350.14,350.38,349.75,349.91,435644,1798,349.991
20220408 15:10:00 US/Eastern,349.9,351.01,349.72,350.44,846843,3524,350.369
20220408 15:15:00 US/Eastern,350.41,351.05,350.18,350.27,595044,2526,350.574
20220408 15:20:00 US/Eastern,350.24,350.52,349.88,350.19,364081,1686,350.158
