Time,Open,High,Low,Close,Volume,Count,Wap
20221228  04:00:00,263.38,264.27,263.23,264.19,1601,443,263.921
20221228  06:00:00,264.07,264.41,263.27,263.54,5449.6,1908,263.93
20221228  08:00:00,263.54,265.47,261.36,261.42,112255.14,45771,263.832
20221228  10:00:00,261.39,262.25,260.09,262.08,80848.89,35493,260.995
20221228  12:00:00,262.1,262.96,260.54,260.79,74434.71,30035,261.668
20221228  14:00:00,260.79,260.84,259.73,260.35,82463.99,31122,260.119
20221228  16:00:00,260.36,260.68,260.1,260.56,4865.88,331,260.178
20221228  18:00:00,260.69,260.71,260.25,260.56,378.13,142,260.427
20221229  03:00:00,260.91,261.92,260.91,261.84,349.51,124,261.693
20221229  04:00:00,261.8,262.38,261.64,261.99,864.48,250,261.953
20221229  06:00:00,261.95,263.37,260.29,263.03,8620.08,2696,262.574
20221229  08:00:00,263.07,266.58,262.25,266.47,115624.21,49568,264.717
20221229  10:00:00,266.48,267.41,265.77,266.57,69369.17,29497,266.635
20221229  12:00:00,266.57,267.22,265.92,266.4,45169.8,20220,266.582
20221229  14:00:00,266.4,267.38,266.37,266.44,70127.95,26013,266.778
20221229  16:00:00,266.42,266.71,266.25,266.32,1389.08,311,266.564
20221229  18:00:00,266.35,266.35,266.1,266.14,498.74,163,266.172
20221230  03:00:00,264.56,265.53,264.4,265.53,496.61,198,264.77
20221230  04:00:00,265.55,266,265.34,265.35,457.07,171,265.583
20221230  06:00:00,265.41,266.35,263.4,263.92,6246.05,2411,264.08
20221230  08:00:00,263.9,265.04,262.29,264.06,91100.54,42901,263.675
20221230  10:00:00,264.07,264.69,263.3,264.62,46647.47,22278,264.112
20221230  12:00:00,264.65,264.67,262.71,263.45,48730.92,24118,263.475
20221230  14:00:00,263.45,267,263.4,266.72,98856.98,37576,265.441
20221230  16:00:00,266.71,266.94,266.53,266.84,774.82,293,266.704
20221230  18:00:00,266.83,268,266.75,267.34,368.21,128,266.977
20230103  03:00:00,268.8,269.79,268,269.79,1013.7,341,269.254
20230103  04:00:00,269.82,269.86,267.12,267.66,2397.46,659,268.228
20230103  06:00:00,267.69,269.56,266.65,268.61,7702.71,2505,268.032
20230103  08:00:00,268.58,270.16,263.73,265.21,107709.08,53448,266.662
20230103  10:00:00,265.23,265.5,262.13,262.75,68255.49,35443,263.272
20230103  12:00:00,262.75,264.98,262.31,264.35,53201.58,26929,263.621
20230103  14:00:00,264.36,265.2,263.94,264.42,60068.56,26495,264.548
20230103  16:00:00,264.49,264.6,264.01,264.6,893.49,289,264.383
20230103  18:00:00,264.58,264.91,264.57,264.64,611.16,182,264.702
20230104  03:00:00,266.33,266.43,265.07,265.97,570.05,217,266.079
20230104  04:00:00,266.05,266.55,265.24,266.15,815.28,265,265.997
20230104  06:00:00,266.1,267.01,264.67,266.38,8555.99,3300,266.138
20230104  08:00:00,266.45,266.92,262.53,265,121673.33,57630,264.716
20230104  10:00:00,264.99,267.45,264.41,265.91,70497.32,34995,266.431
20230104  12:00:00,265.9,267.35,263.45,265.7,105144.99,45359,265.411
20230104  14:00:00,265.7,266.38,263.6,265.74,68993,29648,265.08
20230104  16:00:00,265.43,265.99,265.28,265.75,3141,874,265.723
20230104  18:00:00,265.72,265.78,265.39,265.4,962.22,241,265.551
20230105  03:00:00,265.34,265.54,264.67,265.53,690.87,237,265.192
20230105  04:00:00,265.4,266.87,265.4,266.56,1122.34,395,266.301
20230105  06:00:00,266.5,267.02,263.83,264.2,8448.01,3403,265.415
20230105  08:00:00,264.19,264.21,261.5,262.16,101885.83,49297,262.786
20230105  10:00:00,262.16,263.2,261.89,262,56142.97,27418,262.471
20230105  12:00:00,262,263.85,261.64,263.01,66431.72,30616,262.99
