Time,Open,High,Low,Close,Volume,Count,Wap
20180511 14:00:00 US/Eastern,169.11,169.17,168.72,169.03,2492839,9808,168.979
20180511 15:00:00 US/Eastern,169.03,169.49,169.02,169.44,3982521,16063,169.278
20180511 16:00:00 US/Eastern,169.46,169.5,169.32,169.45,1629230,1017,169.436
20180511 17:00:00 US/Eastern,169.41,169.46,169.41,169.44,20408,43,169.439
20180511 18:00:00 US/Eastern,169.43,169.44,169.41,169.43,7111,24,169.424
20180511 19:00:00 US/Eastern,169.43,169.55,169.43,169.55,21602,44,169.501
20180514 04:00:00 US/Eastern,169.91,170.01,169.87,169.98,8038,22,169.964
20180514 05:00:00 US/Eastern,169.96,170.11,169.96,170.03,14870,28,170.053
20180514 06:00:00 US/Eastern,170.02,170.05,169.91,169.97,13174,25,170.006
20180514 07:00:00 US/Eastern,169.95,169.95,169.77,169.81,37785,84,169.861
20180514 08:00:00 US/Eastern,169.96,170.12,169.74,169.8,382698,329,169.95
20180514 09:00:00 US/Eastern,169.8,170.46,169.79,170.24,2866401,10014,170.179
20180514 10:00:00 US/Eastern,170.24,170.82,170.13,170.48,2336600,9167,170.54
20180514 11:00:00 US/Eastern,170.46,170.74,170.12,170.28,1603421,6651,170.42
20180514 12:00:00 US/Eastern,170.27,170.51,170,170.03,1792643,8218,170.328
20180514 13:00:00 US/Eastern,170.03,170.04,169.62,169.91,1921244,7504,169.87
20180514 14:00:00 US/Eastern,169.91,169.98,169.47,169.95,1792674,6509,169.721
20180514 15:00:00 US/Eastern,169.95,170.02,169.51,169.74,3085345,13151,169.735
20180514 16:00:00 US/Eastern,169.74,169.86,169.4,169.67,1216201,766,169.726
20180514 17:00:00 US/Eastern,169.61,169.75,169.61,169.67,2883,18,169.654
20180514 18:00:00 US/Eastern,169.68,169.85,169.68,169.8,35574,53,169.826
20180514 19:00:00 US/Eastern,169.73,169.82,169.73,169.82,8810,31,169.783
20180515 04:00:00 US/Eastern,169.47,169.47,169.35,169.41,3080,12,169.412
20180515 05:00:00 US/Eastern,169.38,169.59,169.38,169.59,14589,31,169.567
20180515 06:00:00 US/Eastern,169.55,169.63,169.51,169.51,10079,20,169.585
20180515 07:00:00 US/Eastern,169.51,169.57,169.07,169.15,59200,159,169.289
20180515 08:00:00 US/Eastern,169.38,169.75,168.19,168.33,845810,1384,168.68
20180515 09:00:00 US/Eastern,168.3,168.5,167.1,167.19,7606232,22150,167.756
20180515 10:00:00 US/Eastern,167.18,168.29,167.1,167.55,7461791,25662,167.72
20180515 11:00:00 US/Eastern,167.55,167.86,167.27,167.45,3658258,14925,167.568
20180515 12:00:00 US/Eastern,167.46,167.93,167.16,167.64,2859221,11688,167.539
20180515 13:00:00 US/Eastern,167.63,167.73,167.02,167.06,4175387,13985,167.464
20180515 14:00:00 US/Eastern,167.05,167.85,166.98,167.46,3870809,15366,167.416
20180515 15:00:00 US/Eastern,167.47,167.94,167.13,167.89,6713756,28485,167.546
20180515 16:00:00 US/Eastern,167.89,168,167.84,167.89,2250573,1172,167.888
20180515 17:00:00 US/Eastern,167.69,167.87,167.69,167.87,10433,24,167.817
20180515 18:00:00 US/Eastern,167.9,167.96,167.67,167.68,15743,48,167.818
20180515 19:00:00 US/Eastern,167.64,167.7,167.5,167.7,20227,56,167.604
20180516 04:00:00 US/Eastern,168.02,168.13,167.93,167.93,4926,19,168.078
20180516 05:00:00 US/Eastern,167.99,167.99,167.69,167.92,14400,33,167.835
20180516 06:00:00 US/Eastern,167.92,168.13,167.83,168.08,9370,36,167.982
20180516 07:00:00 US/Eastern,168.1,168.12,167.81,167.9,205086,405,168.026
20180516 08:00:00 US/Eastern,168.09,168.09,167.7,167.77,265438,375,167.798
20180516 09:00:00 US/Eastern,167.75,168.66,167.71,168.61,2356408,8267,168.264
20180516 10:00:00 US/Eastern,168.61,168.97,168.33,168.66,3504179,11775,168.606
20180516 11:00:00 US/Eastern,168.65,168.77,168.24,168.77,2594776,8844,168.509
20180516 12:00:00 US/Eastern,168.78,169.37,168.77,169.17,2052160,6503,169.116
20180516 13:00:00 US/Eastern,169.18,169.25,168.9,169.11,1509111,5531,169.055
20180516 14:00:00 US/Eastern,169.12,169.33,168.98,169.29,1597153,6273,169.153
20180516 15:00:00 US/Eastern,169.28,169.28,168.6,168.98,3527099,14815,168.876
20180516 16:00:00 US/Eastern,168.98,169.05,168.86,168.9,1087855,1301,168.977
20180516 17:00:00 US/Eastern,168.91,168.98,168.88,168.9,9579,37,168.916
20180516 18:00:00 US/Eastern,168.92,169.07,168.91,169.03,30500,66,168.964
20180516 19:00:00 US/Eastern,169.01,169.09,168.95,169.09,7331,19,169.018
20180517 04:00:00 US/Eastern,168.52,168.52,168.33,168.36,7587,25,168.401
20180517 05:00:00 US/Eastern,168.34,168.45,168.34,168.45,2200,8,168.384
20180517 06:00:00 US/Eastern,168.5,168.53,168.32,168.32,18400,29,168.389
20180517 07:00:00 US/Eastern,168.34,168.51,168.28,168.35,186140,374,168.348
20180517 08:00:00 US/Eastern,168.35,168.49,168.06,168.26,424205,749,168.224
20180517 09:00:00 US/Eastern,168.26,168.7,168.26,168.46,2167130,6504,168.475
20180517 10:00:00 US/Eastern,168.47,169.61,168.45,169.55,5696452,17784,169.238
20180517 11:00:00 US/Eastern,169.55,169.56,168.97,168.98,2041518,7683,169.3
20180517 12:00:00 US/Eastern,168.98,169.19,168.45,168.54,1788718,7319,168.822
20180517 13:00:00 US/Eastern,168.52,168.7,167.88,167.91,2375813,8883,168.367
20180517 14:00:00 US/Eastern,167.88,168.54,167.51,168.51,3731947,13833,168.016
20180517 15:00:00 US/Eastern,168.52,168.64,168.18,168.31,3826429,16513,168.369
20180517 16:00:00 US/Eastern,168.32,168.37,168.2,168.2,1028571,776,168.307
20180517 17:00:00 US/Eastern,168.2,168.31,168.13,168.18,42882,82,168.259
20180517 18:00:00 US/Eastern,168.13,168.52,168,168.4,45986,92,168.258
20180517 19:00:00 US/Eastern,168.39,168.49,168.3,168.46,12017,32,168.42
20180518 04:00:00 US/Eastern,168.5,168.66,168.5,168.66,400,3,168.585
20180518 05:00:00 US/Eastern,168.67,168.77,168.62,168.72,16652,35,168.746
20180518 06:00:00 US/Eastern,168.75,168.75,168.62,168.66,22016,45,168.66
20180518 07:00:00 US/Eastern,168.65,168.66,168.45,168.5,71652,181,168.524
20180518 08:00:00 US/Eastern,168.59,168.62,167.38,167.4,598514,1140,167.702
20180518 09:00:00 US/Eastern,167.39,168.01,167.36,167.65,3088123,9425,167.727
20180518 10:00:00 US/Eastern,167.65,168.01,167.21,167.61,3726770,13701,167.586
20180518 11:00:00 US/Eastern,167.62,168.26,167.59,168.09,2540553,9953,167.983
